row_no,FIPS,date,rainfall
104600,26047,2004-09-01,34.625
104601,26047,2004-10-01,125.3
104602,26047,2004-11-01,83.675
104603,26047,2004-12-01,91.8
104604,26047,2005-01-01,40.075
104605,26047,2005-02-01,40.900000000000006
104606,26047,2005-03-01,38.125
104607,26047,2005-04-01,40.0
104608,26047,2005-05-01,43.475
104609,26047,2005-06-01,42.15
104610,26047,2005-07-01,63.9
104611,26047,2005-08-01,124.8
104612,26047,2005-09-01,66.925
104613,26047,2005-10-01,47.725
104614,26047,2005-11-01,124.875
104615,26047,2005-12-01,64.525
104616,26047,2006-01-01,90.525
104617,26047,2006-02-01,34.300000000000004
104618,26047,2006-03-01,21.450000000000003
104619,26047,2006-04-01,62.45
104620,26047,2006-05-01,103.05
104621,26047,2006-06-01,16.35
104622,26047,2006-07-01,53.2
104623,26047,2006-08-01,77.25
104624,26047,2006-09-01,93.45
104625,26047,2006-10-01,138.9
104626,26047,2006-11-01,42.075
104627,26047,2006-12-01,80.95
104628,26047,2007-01-01,38.2
104629,26047,2007-02-01,26.8
104630,26047,2007-03-01,65.3
104631,26047,2007-04-01,54.55
104632,26047,2007-05-01,45.0
104633,26047,2007-06-01,54.95
104634,26047,2007-07-01,55.925
104635,26047,2007-08-01,38.95
104636,26047,2007-09-01,101.6
104637,26047,2007-10-01,116.55
104638,26047,2007-11-01,47.88
104639,26047,2007-12-01,50.92
104640,26047,2008-01-01,89.84
104641,26047,2008-02-01,38.88
104642,26047,2008-03-01,29.28
104643,26047,2008-04-01,112.28
104644,26047,2008-05-01,89.0
104645,26047,2008-06-01,98.96
104646,26047,2008-07-01,59.73333333333333
104647,26047,2008-08-01,43.48333333333333
104648,26047,2008-09-01,69.73333333333333
104649,26047,2008-10-01,46.76666666666667
104650,26047,2008-11-01,62.1
104651,26047,2008-12-01,87.26666666666667
104652,26047,2009-01-01,29.74
104653,26047,2009-02-01,43.68333333333334
104654,26047,2009-03-01,26.58333333333333
104655,26047,2009-04-01,32.78
104656,26047,2009-05-01,55.15714285714286
104657,26047,2009-06-01,56.91666666666666
104658,26047,2009-07-01,51.11666666666667
104659,26047,2009-08-01,124.28333333333336
104660,26047,2009-09-01,65.5
104661,26047,2009-10-01,168.66
104662,26047,2009-11-01,37.583333333333336
104663,26047,2009-12-01,78.26666666666667
104664,26047,2010-01-01,13.56
104665,26047,2010-02-01,11.4
104666,26047,2010-03-01,2.0500000000000003
104667,26047,2010-04-01,36.81666666666667
104668,26047,2010-05-01,54.76666666666667
104669,26047,2010-06-01,191.4833333333333
104670,26047,2010-07-01,39.9
104671,26047,2010-08-01,106.16666666666669
104672,26047,2010-09-01,171.82
104673,26047,2010-10-01,41.98
104674,26047,2010-11-01,39.3
104675,26047,2010-12-01,31.9
104676,26047,2011-01-01,31.24
104677,26047,2011-02-01,7.040000000000001
104678,26047,2011-03-01,22.55
104679,26047,2011-04-01,148.05
104680,26047,2011-05-01,55.58
104681,26047,2011-06-01,139.86
104682,26047,2011-07-01,39.62
104683,26047,2011-08-01,66.32000000000001
104684,26047,2011-09-01,110.72
104685,26047,2011-10-01,93.58
104686,26047,2011-11-01,89.34
104687,26047,2011-12-01,38.55
104688,26047,2012-01-01,65.37142857142857
104689,26047,2012-02-01,13.1
104690,26047,2012-03-01,78.56666666666666
104691,26047,2012-04-01,53.43333333333334
104692,26047,2012-05-01,62.94285714285714
104693,26047,2012-06-01,142.63333333333333
104694,26047,2012-07-01,92.25714285714284
104695,26047,2012-08-01,43.9875
104696,26047,2012-09-01,91.0
104697,26047,2012-10-01,152.78571428571428
104698,26047,2012-11-01,33.2
104699,26047,2012-12-01,57.06666666666666
104700,26047,2013-01-01,75.36
104701,26047,2013-02-01,57.8
104702,26047,2013-03-01,72.31666666666666
104703,26047,2013-04-01,79.525
104704,26047,2013-05-01,89.28333333333335
104705,26047,2013-06-01,26.7
104706,26047,2013-07-01,81.60000000000001
104707,26047,2013-08-01,71.7375
104708,26047,2013-09-01,67.47142857142856
104709,26047,2013-10-01,211.16666666666663
104710,26047,2013-11-01,153.65
104711,26047,2013-12-01,79.76
104712,26047,2014-01-01,69.36
104713,26047,2014-02-01,26.8
104714,26047,2014-03-01,32.9
104715,26047,2014-04-01,108.325
104716,26047,2014-05-01,88.95
104717,26047,2014-06-01,87.23333333333333
104718,26047,2014-07-01,61.0
104719,26047,2014-08-01,67.7
104720,26047,2014-09-01,132.20000000000002
104721,26047,2014-10-01,176.04999999999998
104722,26047,2014-11-01,151.6
104723,26047,2014-12-01,53.88
104724,26047,2015-01-01,35.1
104725,26047,2015-02-01,16.94
104726,26047,2015-03-01,31.520000000000003
104727,26047,2015-04-01,49.58
104728,26047,2015-05-01,109.15
104729,26047,2015-06-01,56.03333333333333
104730,26047,2015-07-01,23.5
104731,26047,2015-08-01,83.35714285714286
104732,26047,2015-09-01,94.43333333333334
104733,26047,2015-10-01,93.76666666666668
104734,26047,2015-11-01,136.26666666666668
104735,26047,2015-12-01,133.53333333333333
104736,26047,2016-01-01,63.9
104737,26047,2016-02-01,39.24
104738,26047,2016-03-01,103.0
104739,26047,2016-04-01,66.02000000000001
104740,26047,2016-05-01,51.2
104741,26047,2016-06-01,62.35
104742,26047,2016-07-01,82.95
104743,26047,2016-08-01,88.63333333333333
104744,26047,2016-09-01,115.11666666666667
104745,26047,2016-10-01,83.21666666666667
104746,26047,2016-11-01,35.800000000000004
104747,26047,2016-12-01,78.7
104748,26047,2017-01-01,64.78
104749,26047,2017-02-01,37.95
104750,26047,2017-03-01,66.725
104751,26047,2017-04-01,87.3
104752,26047,2017-05-01,75.64
104753,26047,2017-06-01,115.52857142857144
104754,26047,2017-07-01,56.35714285714285
104755,26047,2017-08-01,109.73333333333332
104756,26047,2017-09-01,38.62857142857143
104757,26047,2017-10-01,204.25714285714284
104758,26047,2017-11-01,85.17999999999999
104759,26047,2017-12-01,83.55
104760,26047,2018-01-01,39.38
104761,26047,2018-02-01,46.32
104762,26047,2018-03-01,18.4
104763,26047,2018-04-01,83.1
104764,26047,2018-05-01,125.2
104765,26047,2018-06-01,50.4
104766,26047,2018-07-01,41.3375
104767,26047,2018-08-01,71.94285714285714
104768,26047,2018-09-01,83.28571428571429
104769,26047,2018-10-01,168.41428571428574
104770,26047,2018-11-01,84.8
104771,26047,2018-12-01,52.84
104772,26047,2019-01-01,68.38
104773,26047,2019-02-01,85.075
104774,26047,2019-03-01,32.275
104775,26047,2019-04-01,81.14
104776,26047,2019-05-01,105.75714285714284
104777,26047,2019-06-01,98.41428571428573
104778,26047,2019-07-01,66.2
104779,26047,2019-08-01,15.571428571428571
104780,26047,2019-09-01,114.08571428571427
104781,26047,2019-10-01,147.41428571428574
104782,26047,2019-11-01,87.43333333333334
104783,26047,2019-12-01,92.24
104784,26047,2020-01-01,38.92
104785,26047,2020-02-01,26.21666666666667
104786,26047,2020-03-01,81.7
104787,26047,2020-04-01,113.06
104788,26047,2020-05-01,68.89999999999999
104789,26047,2020-06-01,83.58571428571429
104790,26047,2020-07-01,124.81428571428572
104791,26047,2020-08-01,68.74285714285715
104792,26047,2020-09-01,118.77142857142856
104793,26047,2020-10-01,174.6
104794,26047,2020-11-01,64.45
104795,26047,2020-12-01,27.416666666666668
104796,26047,2021-01-01,15.9
104797,26047,2021-02-01,33.86666666666667
104798,26047,2021-03-01,28.485714285714284
104799,26047,2021-04-01,61.371428571428574
104800,26047,2021-05-01,55.1125
104801,26047,2021-06-01,108.0875
104802,26047,2021-07-01,139.3375
104803,26047,2021-08-01,114.74285714285716
104804,26047,2021-09-01,72.14285714285714
104805,26047,2021-10-01,59.16666666666666
104806,26047,2021-11-01,58.96666666666667
104807,26047,2021-12-01,54.51666666666667
104808,26047,2022-01-01,27.02
104809,26047,2022-02-01,37.583333333333336
104810,26047,2022-03-01,103.18333333333334
104811,26047,2022-04-01,97.32
104812,26047,2022-05-01,52.25714285714286
104813,26047,2022-06-01,65.75714285714285
104814,26047,2022-07-01,55.457142857142856
104815,26047,2022-08-01,90.24285714285716
104816,26047,2022-09-01,98.35714285714286
104817,26047,2022-10-01,121.02
104818,26047,2022-11-01,87.67999999999999
104819,26047,2022-12-01,55.36
104820,26047,2023-01-01,58.92
104821,26047,2023-02-01,40.98
104822,26047,2023-03-01,40.96
104823,26047,2023-04-01,94.93333333333334
104824,26047,2023-05-01,67.3
104825,26047,2023-06-01,43.68333333333334
104826,26047,2023-07-01,73.91999999999999
104827,26047,2023-08-01,52.0
104828,26047,2023-09-01,51.85
104829,26047,2023-10-01,177.20000000000002
104830,26047,2023-11-01,58.720000000000006
104831,26047,2023-12-01,47.92
104832,26049,2000-01-01,25.0
104833,26049,2000-02-01,23.7
104834,26049,2000-03-01,23.200000000000003
104835,26049,2000-04-01,80.9
104836,26049,2000-05-01,151.6
104837,26049,2000-06-01,74.45
104838,26049,2000-07-01,169.85
104839,26049,2000-08-01,79.7
104840,26049,2000-09-01,128.8
104841,26049,2000-10-01,43.2
104842,26049,2000-11-01,61.1
104843,26049,2000-12-01,86.7
104844,26049,2001-01-01,30.9
104845,26049,2001-02-01,84.35
104846,26049,2001-03-01,11.5
104847,26049,2001-04-01,81.5
104848,26049,2001-05-01,145.85
104849,26049,2001-06-01,90.7
104850,26049,2001-07-01,27.6
104851,26049,2001-08-01,37.45
104852,26049,2001-09-01,97.2
104853,26049,2001-10-01,160.25
104854,26049,2001-11-01,73.44999999999999
104855,26049,2001-12-01,45.5
104856,26049,2002-01-01,37.3
104857,26049,2002-02-01,53.73333333333333
104858,26049,2002-03-01,42.833333333333336
104859,26049,2002-04-01,78.76666666666667
104860,26049,2002-05-01,89.86666666666667
104861,26049,2002-06-01,42.03333333333333
104862,26049,2002-07-01,73.53333333333335
104863,26049,2002-08-01,36.5
104864,26049,2002-09-01,10.4
104865,26049,2002-10-01,33.03333333333333
104866,26049,2002-11-01,42.26666666666667
104867,26049,2002-12-01,34.6
104868,26049,2003-01-01,10.6
104869,26049,2003-02-01,26.366666666666664
104870,26049,2003-03-01,54.8
104871,26049,2003-04-01,98.9
104872,26049,2003-05-01,89.86666666666667
104873,26049,2003-06-01,64.46666666666665
104874,26049,2003-07-01,48.46666666666667
104875,26049,2003-08-01,76.23333333333333
104876,26049,2003-09-01,78.60000000000001
104877,26049,2003-10-01,67.73333333333333
104878,26049,2003-11-01,144.0666666666667
104879,26049,2003-12-01,76.96666666666667
104880,26049,2004-01-01,41.66666666666666
104881,26049,2004-02-01,16.75
104882,26049,2004-03-01,50.4
104883,26049,2004-04-01,23.4
104884,26049,2004-05-01,199.1
104885,26049,2004-06-01,68.8
104886,26049,2004-07-01,117.55
104887,26049,2004-08-01,69.4
104888,26049,2004-09-01,12.633333333333336
104889,26049,2004-10-01,54.43333333333334
104890,26049,2004-11-01,72.86666666666666
104891,26049,2004-12-01,86.66666666666667
104892,26049,2005-01-01,84.56666666666666
104893,26049,2005-02-01,44.65
104894,26049,2005-03-01,33.4
104895,26049,2005-04-01,33.1
104896,26049,2005-05-01,37.43333333333333
104897,26049,2005-06-01,48.2
104898,26049,2005-07-01,127.775
104899,26049,2005-08-01,35.440000000000005
104900,26049,2005-09-01,121.76
104901,26049,2005-10-01,6.1000000000000005
104902,26049,2005-11-01,91.775
104903,26049,2005-12-01,56.125
104904,26049,2006-01-01,96.2
104905,26049,2006-02-01,44.82
104906,26049,2006-03-01,67.72
104907,26049,2006-04-01,55.1
104908,26049,2006-05-01,128.95999999999998
104909,26049,2006-06-01,97.46
104910,26049,2006-07-01,121.7
104911,26049,2006-08-01,61.900000000000006
104912,26049,2006-09-01,74.12
104913,26049,2006-10-01,109.78
104914,26049,2006-11-01,62.88
104915,26049,2006-12-01,63.34
104916,26049,2007-01-01,58.08
104917,26049,2007-02-01,9.86
104918,26049,2007-03-01,58.875
104919,26049,2007-04-01,56.4
104920,26049,2007-05-01,102.24
104921,26049,2007-06-01,66.15
104922,26049,2007-07-01,45.04
104923,26049,2007-08-01,144.84
104924,26049,2007-09-01,40.08
104925,26049,2007-10-01,85.225
104926,26049,2007-11-01,37.7
104927,26049,2007-12-01,49.64
104928,26049,2008-01-01,81.8
104929,26049,2008-02-01,67.53999999999999
104930,26049,2008-03-01,30.04
104931,26049,2008-04-01,62.25
104932,26049,2008-05-01,43.05
104933,26049,2008-06-01,109.13333333333333
104934,26049,2008-07-01,99.175
104935,26049,2008-08-01,97.88333333333333
104936,26049,2008-09-01,201.16
104937,26049,2008-10-01,37.28
104938,26049,2008-11-01,49.16
104939,26049,2008-12-01,93.0
104940,26049,2009-01-01,26.74
104941,26049,2009-02-01,62.66
104942,26049,2009-03-01,79.71666666666667
104943,26049,2009-04-01,138.75
104944,26049,2009-05-01,63.975
104945,26049,2009-06-01,132.98
104946,26049,2009-07-01,61.78
104947,26049,2009-08-01,137.38571428571427
104948,26049,2009-09-01,33.871428571428574
104949,26049,2009-10-01,81.45
104950,26049,2009-11-01,15.76
104951,26049,2009-12-01,44.525
104952,26049,2010-01-01,24.08
104953,26049,2010-02-01,35.34
104954,26049,2010-03-01,14.275
104955,26049,2010-04-01,86.12
104956,26049,2010-05-01,116.4
104957,26049,2010-06-01,94.44
104958,26049,2010-07-01,71.3
104959,26049,2010-08-01,17.44
104960,26049,2010-09-01,108.98
104961,26049,2010-10-01,75.73333333333333
104962,26049,2010-11-01,43.23333333333333
104963,26049,2010-12-01,27.6
104964,26049,2011-01-01,34.083333333333336
104965,26049,2011-02-01,54.48
104966,26049,2011-03-01,96.06
104967,26049,2011-04-01,129.73333333333332
104968,26049,2011-05-01,182.9333333333333
104969,26049,2011-06-01,51.81666666666666
104970,26049,2011-07-01,155.56666666666666
104971,26049,2011-08-01,75.85000000000001
104972,26049,2011-09-01,62.64
104973,26049,2011-10-01,66.74285714285715
104974,26049,2011-11-01,77.2
104975,26049,2011-12-01,52.66
104976,26049,2012-01-01,50.42
104977,26049,2012-02-01,43.34
104978,26049,2012-03-01,55.44
104979,26049,2012-04-01,29.8
104980,26049,2012-05-01,147.58
104981,26049,2012-06-01,29.03333333333333
104982,26049,2012-07-01,100.6
104983,26049,2012-08-01,80.08333333333333
104984,26049,2012-09-01,81.58333333333333
104985,26049,2012-10-01,95.91428571428573
104986,26049,2012-11-01,15.860000000000005
104987,26049,2012-12-01,61.91666666666666
104988,26049,2013-01-01,90.6
104989,26049,2013-02-01,47.53333333333333
104990,26049,2013-03-01,19.7
104991,26049,2013-04-01,182.58
104992,26049,2013-05-01,101.25
104993,26049,2013-06-01,136.20000000000002
104994,26049,2013-07-01,59.61666666666667
104995,26049,2013-08-01,70.03333333333333
104996,26049,2013-09-01,24.24
104997,26049,2013-10-01,69.34
104998,26049,2013-11-01,57.64
104999,26049,2013-12-01,53.625
105000,26049,2014-01-01,56.5
105001,26049,2014-02-01,37.7
105002,26049,2014-03-01,38.22
105003,26049,2014-04-01,68.25
105004,26049,2014-05-01,174.22
105005,26049,2014-06-01,65.72857142857143
105006,26049,2014-07-01,131.31666666666666
105007,26049,2014-08-01,81.83333333333333
105008,26049,2014-09-01,86.18333333333334
105009,26049,2014-10-01,49.04
105010,26049,2014-11-01,47.175
105011,26049,2014-12-01,37.12
105012,26049,2015-01-01,34.125
105013,26049,2015-02-01,23.880000000000003
105014,26049,2015-03-01,22.82
105015,26049,2015-04-01,38.52
105016,26049,2015-05-01,85.08571428571429
105017,26049,2015-06-01,124.93333333333334
105018,26049,2015-07-01,75.86666666666666
105019,26049,2015-08-01,80.52000000000001
105020,26049,2015-09-01,71.88333333333334
105021,26049,2015-10-01,53.75
105022,26049,2015-11-01,64.3
105023,26049,2015-12-01,47.72
105024,26049,2016-01-01,34.2
105025,26049,2016-02-01,59.6
105026,26049,2016-03-01,108.64
105027,26049,2016-04-01,71.66666666666667
105028,26049,2016-05-01,62.9
105029,26049,2016-06-01,27.25714285714286
105030,26049,2016-07-01,101.34285714285714
105031,26049,2016-08-01,135.9857142857143
105032,26049,2016-09-01,87.11666666666667
105033,26049,2016-10-01,95.8
105034,26049,2016-11-01,53.78333333333333
105035,26049,2016-12-01,42.88
105036,26049,2017-01-01,83.17999999999999
105037,26049,2017-02-01,46.06
105038,26049,2017-03-01,95.42
105039,26049,2017-04-01,117.28
105040,26049,2017-05-01,81.13333333333334
105041,26049,2017-06-01,84.05714285714285
105042,26049,2017-07-01,68.96666666666667
105043,26049,2017-08-01,82.41428571428571
105044,26049,2017-09-01,20.47142857142857
105045,26049,2017-10-01,118.21428571428572
105046,26049,2017-11-01,74.85000000000001
105047,26049,2017-12-01,35.5
105048,26049,2018-01-01,48.72
105049,26049,2018-02-01,105.625
105050,26049,2018-03-01,28.9
105051,26049,2018-04-01,86.12
105052,26049,2018-05-01,78.11666666666666
105053,26049,2018-06-01,81.31666666666666
105054,26049,2018-07-01,28.883333333333336
105055,26049,2018-08-01,136.15714285714287
105056,26049,2018-09-01,72.925
105057,26049,2018-10-01,90.48333333333332
105058,26049,2018-11-01,50.08
105059,26049,2018-12-01,40.48333333333333
105060,26049,2019-01-01,52.760000000000005
105061,26049,2019-02-01,55.64
105062,26049,2019-03-01,56.7
105063,26049,2019-04-01,86.8
105064,26049,2019-05-01,81.47142857142858
105065,26049,2019-06-01,140.35714285714286
105066,26049,2019-07-01,77.21428571428571
105067,26049,2019-08-01,63.442857142857136
105068,26049,2019-09-01,85.4875
105069,26049,2019-10-01,138.5
105070,26049,2019-11-01,63.333333333333336
105071,26049,2019-12-01,50.5
105072,26049,2020-01-01,92.52
105073,26049,2020-02-01,26.08333333333333
105074,26049,2020-03-01,54.65
105075,26049,2020-04-01,37.885714285714286
105076,26049,2020-05-01,112.84285714285714
105077,26049,2020-06-01,55.285714285714285
105078,26049,2020-07-01,92.55714285714284
105079,26049,2020-08-01,100.625
105080,26049,2020-09-01,79.7125
105081,26049,2020-10-01,68.85714285714286
105082,26049,2020-11-01,46.825
105083,26049,2020-12-01,45.3125
105084,26049,2021-01-01,27.075
105085,26049,2021-02-01,35.6875
105086,26049,2021-03-01,49.385714285714286
105087,26049,2021-04-01,37.92857142857143
105088,26049,2021-05-01,47.9125
105089,26049,2021-06-01,159.6375
105090,26049,2021-07-01,94.31428571428572
105091,26049,2021-08-01,129.925
105092,26049,2021-09-01,138.63333333333333
105093,26049,2021-10-01,126.0125
105094,26049,2021-11-01,32.51428571428571
105095,26049,2021-12-01,42.55714285714286
105096,26049,2022-01-01,16.571428571428573
105097,26049,2022-02-01,63.3125
105098,26049,2022-03-01,65.94285714285715
105099,26049,2022-04-01,51.52857142857143
105100,26049,2022-05-01,58.2
105101,26049,2022-06-01,69.675
105102,26049,2022-07-01,65.25
105103,26049,2022-08-01,83.18571428571428
105104,26049,2022-09-01,35.028571428571425
105105,26049,2022-10-01,54.7
105106,26049,2022-11-01,17.1625
105107,26049,2022-12-01,28.53333333333333
105108,26049,2023-01-01,40.125
105109,26049,2023-02-01,64.92857142857143
105110,26049,2023-03-01,66.61428571428571
105111,26049,2023-04-01,114.7
105112,26049,2023-05-01,27.87142857142857
105113,26049,2023-06-01,58.425
105114,26049,2023-07-01,143.58333333333334
105115,26049,2023-08-01,149.47142857142856
105116,26049,2023-09-01,38.1125
105117,26049,2023-10-01,95.8
105118,26049,2023-11-01,54.271428571428565
105119,26049,2023-12-01,51.471428571428575
105120,26051,2000-01-01,37.2
105121,26051,2000-02-01,61.7
105122,26051,2000-03-01,29.5
105123,26051,2000-04-01,69.1
105124,26051,2000-05-01,158.4
105125,26051,2000-06-01,78.3
105126,26051,2000-07-01,73.0
105127,26051,2000-08-01,108.0
105128,26051,2000-09-01,46.1
105129,26051,2000-10-01,22.7
105130,26051,2000-11-01,86.2
105131,26051,2000-12-01,57.6
105132,26051,2001-01-01,25.4
105133,26051,2001-02-01,71.0
105134,26051,2001-03-01,4.6
105135,26051,2001-04-01,74.5
105136,26051,2001-05-01,151.2
105137,26051,2001-06-01,73.5
105138,26051,2001-07-01,71.6
105139,26051,2001-08-01,100.4
105140,26051,2001-09-01,121.7
105141,26051,2001-10-01,126.5
105142,26051,2001-11-01,68.8
105143,26051,2001-12-01,41.7
105144,26051,2002-01-01,21.1
105145,26051,2002-02-01,47.4
105146,26051,2002-03-01,78.7
105147,26051,2002-04-01,89.5
105148,26051,2002-05-01,92.6
105149,26051,2002-06-01,59.2
105150,26051,2002-07-01,80.5
105151,26051,2002-08-01,110.6
105152,26051,2002-09-01,42.4
105153,26051,2002-10-01,59.5
105154,26051,2002-11-01,35.9
105155,26051,2002-12-01,25.8
